S.no,City,Industry,Business Name,Location,Google Ratings,Email,Website ,Phone Number,"Call for (ERP,Website, AI Solutions)",Call date and time,Remarks,Source_File,hfpxzc href,qBF1Pd,MW4etd,UY7F9,W4Efsd,W4Efsd 2,doJOZc,W4Efsd 3,W4Efsd 4,W4Efsd 5,W4Efsd 6,UsdlK,lcr4fd href,Cw1rxd,R8c4Qb,Cw1rxd 2,R8c4Qb 2,Jn12ke src,ah5Ghc,W4Efsd 7,Unnamed: 18,Unnamed: 19
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/ISBS+Gurgaon:+MBA+Colleges+India/data=!4m7!3m6!1s0x390d17f618a3459f:0xad3f3efc913c87b3!8m2!3d28.4396338!4d77.0126952!16s%2Fg%2F1tdc8594!19sChIJn0WjGPYXDTkRs4c8kfw-P60?authuser=0&hl=en&rclk=1,ISBS Gurgaon: MBA Colleges India,4,-43,Business school,·,"NH-8, near Hero Honda Chowk, opposite Roseland Public School",·,Open,· Closes 6 pm,098115 53505,http://www.isbsgurgaon.com/,,Website,,Directions,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/BIMT+Gurgaon/data=!4m7!3m6!1s0x390d228fcbde4e71:0x13e12983bc766f6!8m2!3d28.4021572!4d77.0588278!16s%2Fg%2F1tmkjbxx!19sChIJcU7ey48iDTkR9mbHO5gSPgE?authuser=0&hl=en&rclk=1,BIMT Gurgaon,3.9,-183,Business school,·,·,"Office : 215A, Second Floor, M3M Cosmopolitan, Golf Course Ext Rd",Open,· Closes 6 pm,097110 61185,http://www.bimt.edu.in/,,Website,,Directions,,·,"""Classrooms are spacious, well-lit, and have projectors installed.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Kids+World+School+Manesar/data=!4m7!3m6!1s0x390d3c37b96ff64d:0xf7fed21ac9e93fb6!8m2!3d28.3576436!4d76.9395043!16s%2Fg%2F11byygz9mb!19sChIJTfZvuTc8DTkRtj_pyRrS_vc?authuser=0&hl=en&rclk=1,Kids World School Manesar,3.6,-8,Educational institution,·,"11, NH 48",·,Closes soon,· 1 pm · Opens 8 am Wed,097163 90005,http://www.kidsworldplayschool.com/,,Website,,Directions,,,"""Good learning, Educated and supported staff, good facilities.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Ompee+Global+School/data=!4m7!3m6!1s0x390d3c4b60a19d3d:0x7cbb3ce55578276a!8m2!3d28.3660024!4d76.9486097!16s%2Fg%2F11byvj9z84!19sChIJPZ2hYEs8DTkRaid4VeU8u3w?authuser=0&hl=en&rclk=1,Ompee Global School,,,General education school,·,·,"Sector 1, IMT Manesar",Open,· Closes 5 pm,099533 50151,https://www.ompeeglobalschool.com/,,Website,,Directions,,·,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Amity+Institute+of+Behavioural+%26+Allied+Sciences+%28AIBAS%29/data=!4m7!3m6!1s0x390d3f00612b7249:0x327f1a5e250013f5!8m2!3d28.3190188!4d76.9150187!16s%2Fg%2F11khq9dbl4!19sChIJSXIrYQA_DTkR9RMAJV4afzI?authuser=0&hl=en&rclk=1,Amity Institute of Behavioural & Allied Sciences (AIBAS),5,-2,University,·,8W97+JXH,,Open,· Closes 4:45 pm,,http://www.amity.edu/gurugram,,Website,,Directions,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/District+Institute+Of+Education+%26+Training/data=!4m7!3m6!1s0x390d196ba67cf2c7:0xf76bc5f72d110827!8m2!3d28.4525652!4d77.0290025!16s%2Fg%2F11gr5zk0dw!19sChIJx_J8pmsZDTkRJwgRLffFa_c?authuser=0&hl=en&rclk=1,District Institute Of Education & Training,4.3,-31,Government college,·,·,F23H+2JC,,,,,,Directions,,,,,"""Teachers are well qualified and experienced,trained.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Management+Development+Institute+%28MDI%29/data=!4m7!3m6!1s0x390d19aa5e085f23:0xfce5c0dc18ffceca!8m2!3d28.4711888!4d77.0584662!16zL20vMGN4enE0!19sChIJI18IXqoZDTkRys7_GNzA5fw?authuser=0&hl=en&rclk=1,Management Development Institute (MDI),4.7,-533,Business school,·,·,Mehrauli Rd,,,0124 456 0000,http://www.mdi.ac.in/,,Website,,Directions,,,"""The campus is well-maintained and equipped with modern facilities.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Amity+University+Block+A/data=!4m7!3m6!1s0x390d3955184654ed:0xde219683574904b!8m2!3d28.317407!4d76.9159467!16s%2Fg%2F11gc9xnqkx!19sChIJ7VRGGFU5DTkRS5B0NWgZ4g0?authuser=0&hl=en&rclk=1,Amity University Block A,4.7,-7,Educational institution,·,·,"Amity University Gurgaon Manesar, 122413",,,088266 98200,http://amity.edu/gurgaon,,Website,,Directions,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/CollegeDekho/data=!4m7!3m6!1s0x390d192ab4a2a297:0x7327fa93ac1cd5f6!8m2!3d28.4034908!4d77.0598488!16s%2Fg%2F11c53c_z7p!19sChIJl6KitCoZDTkR9tUcrJP6J3M?authuser=0&hl=en&rclk=1,CollegeDekho,4.1,-706,Corporate office,·,·,"CollegeDekho, 6th and 7th Floor, Capital The Cityscape",Open,· Closes 7 pm,080 4418 7303,https://www.collegedekho.com/,,Website,,Directions,,·,"""Faculty members are well experienced with vast experimental knowledge.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/VINAYAKA+COLLEGE/data=!4m7!3m6!1s0x390d1907d1141b17:0x4416f930c0ddcd3a!8m2!3d28.4799006!4d77.0309181!16s%2Fg%2F11gxgk24nk!19sChIJFxsU0QcZDTkROs3dwDD5FkQ?authuser=0&hl=en&rclk=1,VINAYAKA COLLEGE,4.6,-34,Educational institution,·,Shop No 27,·,Open,,099116 66379,,,Directions,,,,· Closes 6 pm,"""- the education taught here is very modern and full of quality.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/AAKRITY+VIDYA+MANDIR/data=!4m7!3m6!1s0x390d3d146579aed9:0x89a1bd7602cb1371!8m2!3d28.3534705!4d76.9269304!16s%2Fg%2F11v0tkpt9m!19sChIJ2a55ZRQ9DTkRcRPLAna9oYk?authuser=0&hl=en&rclk=1,AAKRITY VIDYA MANDIR,,,General education school,·,·,"Deepa colony khoh, gaon",,,,,,Directions,,,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Sanlok+Institute+of+Management+%26+Information+Technology+%7C+Computer+Courses+%26+Management+Institute/data=!4m7!3m6!1s0x390d165555555555:0x44160aa1679b8d18!8m2!3d28.4554602!4d77.0208409!16s%2Fg%2F1th85hrt!19sChIJVVVVVVUWDTkRGI2bZ6EKFkQ?authuser=0&hl=en&rclk=1,Sanlok Institute of Management & Information Technology | Computer Courses & Management Institute,4.7,-310,Educational institution,·,·,168/8,Open,· Closes 7 pm,098919 36274,https://www.sanlokinstitute.com/,,Website,,Directions,,·,On-site services,,,
,,,,,,,,,,,,Kareena_Scrapping,"https://www.google.com/maps/place/City+Educare+%28B.Ed,+M.Ed,+JBT,+D.El.Ed,+NTT,+NPTT,+BBA,BCA,+MBA,+BA,B.COM,BA.B.Ed,LLB%29/data=!4m7!3m6!1s0x390d19ad5bb11ceb:0x549049d8d3bede9f!8m2!3d28.4693889!4d77.0438303!16s%2Fg%2F1v16npkc!19sChIJ6xyxW60ZDTkRn96-09hJkFQ?authuser=0&hl=en&rclk=1","City Educare (B.Ed, M.Ed, JBT, D.El.Ed, NTT, NPTT, BBA,BCA, MBA, BA,B.COM,BA.B.Ed,LLB)",4.6,-225,Educational consultant,·,·,"M 49, Sunder Singh Marg",Open,· Closes 6 pm,079829 47806,https://cityeducare.in/,,Website,,Directions,,·,On-site services,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Priyanka+school/data=!4m7!3m6!1s0x390d3d55b1640d2b:0x46f4d62e6a9472f2!8m2!3d28.3547207!4d76.9305031!16s%2Fg%2F11smzm1tm0!19sChIJKw1ksVU9DTkR8nKUai7W9EY?authuser=0&hl=en&rclk=1,Priyanka school,,,General education school,·,·,"9W3J+V6J, Kasan Rd",Open,·,099111 80333,,,Directions,,,,· Closes 6 pm,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Sweven+Football+Academy+Manesar/data=!4m7!3m6!1s0x390d3d7159537ea1:0x69d2e2403b22b1af!8m2!3d28.3633145!4d76.9451568!16s%2Fg%2F11t0n7j0k9!19sChIJoX5TWXE9DTkRr7EiO0Di0mk?authuser=0&hl=en&rclk=1,Sweven Football Academy Manesar,5,-31,Sports school,·,Bal Bharti School,·,Closed,· Opens 5 pm,097174 56235,https://www.swevenfootballacademy.com/,,Website,,Directions,,,"""The ground facilities and the coaches are very good 👍.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/SS+College+of+Nursing/data=!4m7!3m6!1s0x390d19beaa4e9b89:0x38cd50b60c49cd57!8m2!3d28.4575668!4d77.022943!16s%2Fg%2F11xsvnmtbq!19sChIJiZtOqr4ZDTkRV81JDLZQzTg?authuser=0&hl=en&rclk=1,SS College of Nursing,5,-23,Institute of technology,·,·,"House no, 523/4",Open,· Closes 5 pm,092788 70000,https://ssgroupofinstitution.com/,,Website,,Directions,,·,"""Best nursing college and best well qualified staff and best environment""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/PRAGATI+B+Ed+INSTITUTE+SECTOR+50+GURGAON/data=!4m7!3m6!1s0x390d227d7aaaaaab:0xceebd8aae624f00!8m2!3d28.4174484!4d77.0596696!16s%2Fg%2F11fzb1lrj5!19sChIJq6qqen0iDTkRAE9iroq97gw?authuser=0&hl=en&rclk=1,PRAGATI B Ed INSTITUTE SECTOR 50 GURGAON,4.9,-110,Teachers college,·,"Kamla International School, C/O, opp. G Block",·,Open,· Closes 6 pm,099582 55700,http://pragatibedinstitute.com/,,Website,,Directions,,,"""Excellent teachers and mentors, who help to develop our teaching skills.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Laxmi+college+of+education/data=!4m7!3m6!1s0x390d3f09c23e55d7:0x1341a6048064e802!8m2!3d28.3570385!4d76.916394!16s%2Fg%2F11q8whbnvv!19sChIJ11U-wgk_DTkRAuhkgASmQRM?authuser=0&hl=en&rclk=1,Laxmi college of education,3,-8,College,·,9W48+RH6,·,,,097177 17765,https://laxmieducationsociety.org/,,Website,,Directions,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Drona+College+Of+Education/data=!4m7!3m6!1s0x390d1786aadf8201:0x93bd6e886c3e3cc7!8m2!3d28.4603835!4d77.004445!16s%2Fg%2F11f0kxzf35!19sChIJAYLfqoYXDTkRxzw-bIhuvZM?authuser=0&hl=en&rclk=1,Drona College Of Education,3.5,-53,Teachers college,·,·,F263+5Q4,Open now,,0124 232 0244,http://dronacollege.in/,,Website,,Directions,,·,"""Faculty  is good specially their principal  ,he is a gentleman""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,"https://www.google.com/maps/place/IPSM+Gurugram,+Paramedical+Institute/data=!4m7!3m6!1s0x4817ad011fa824d3:0xca6e371572f21f38!8m2!3d28.4684731!4d77.0282631!16s%2Fg%2F11vrx_2ynd!19sChIJ0ySoHwGtF0gROB_ychU3bso?authuser=0&hl=en&rclk=1","IPSM Gurugram, Paramedical Institute",4.9,-59,College,·,·,"22-A, beside Justice Gopal Singh charitable Trust",Open,· Closes 5 pm,,http://www.ipsmgurugram.com/,,Website,,Directions,,,"""Great environment and provide real life skills and knowledge 😀""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/KollegeApply/data=!4m7!3m6!1s0x6694688948c311d9:0x687c4486f095888a!8m2!3d28.4217283!4d77.053234!16s%2Fg%2F11lcpr46m0!19sChIJ2RHDSIlolGYRioiV8IZEfGg?authuser=0&hl=en&rclk=1,KollegeApply,4.3,-42,Educational consultant,·,"6th Floor, GOOD EARTH CITY CENTER, Mall, Vikas Marg",·,Open,· Closes 6:30 pm,097178 19001,https://www.kollegeapply.com/,,Website,,Directions,,,"""The counselors are really helpful and patient""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/B.Ed+Admission+in+Gurgaon/data=!4m7!3m6!1s0x390d19d7a8c27b65:0x914abbe8b434a5dd!8m2!3d28.4752606!4d77.0129207!16s%2Fg%2F119vnpng2!19sChIJZXvCqNcZDTkR3aU0tOi7SpE?authuser=0&hl=en&rclk=1,B.Ed Admission in Gurgaon,4.8,-32,Teachers college,·,·,"753, Sector 4, Bal Bhavan,",Open,·,098998 18119,,,Directions,,,,· Closes 6 pm,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/KRR+INSTITUTE+OF+PARAMEDICAL+SCIENCE/data=!4m7!3m6!1s0x390d199b784bae93:0x2b574faa438ca213!8m2!3d28.4487867!4d77.018117!16s%2Fg%2F11kb52hg0m!19sChIJk65LeJsZDTkRE6KMQ6pPVys?authuser=0&hl=en&rclk=1,KRR INSTITUTE OF PARAMEDICAL SCIENCE,4.8,-31,Educational institution,·,"1044/1, Khandsa Rd",·,Open,· Closes 5 pm,082828 26388,http://krrparamedicalinstitute.com/,,Website,,Directions,,,"""The faculty is knowledgeable and always ready to help students.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,"https://www.google.com/maps/place/Government+Model+Industrial+Training+Institute,+Gurugram/data=!4m7!3m6!1s0x390d1837042762b5:0x234daa954134e6a8!8m2!3d28.4687214!4d77.0463017!16s%2Fg%2F1wnd_fzz!19sChIJtWInBDcYDTkRqOY0QZWqTSM?authuser=0&hl=en&rclk=1","Government Model Industrial Training Institute, Gurugram",4,-251,Educational institution,·,·,"khawaspur, home",Open,,,,,Directions,,,,· Closes 5 pm,"""Great place for technical education after 10th""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Gurugram/data=!4m7!3m6!1s0x390d19d582e38859:0x2cf5fe8e5c64b1e!8m2!3d28.4594965!4d77.0266383!16zL20vMDNmeW1n!19sChIJWYjjgtUZDTkRHkvG5ehfzwI?authuser=0&hl=en&rclk=1,Gurugram,,,Haryana,,,,,,,,,Directions,,,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/SD+College/data=!4m7!3m6!1s0x390d19ee6d37d347:0x233b62dd8f0b5295!8m2!3d28.459643!4d77.017752!16s%2Fg%2F11fnw10tbc!19sChIJR9M3be4ZDTkRlVILj91iOyM?authuser=0&hl=en&rclk=1,SD College,5,-1,Coaching Center,·,"plot no 302, Madanpuri Rd",·,Open,,098913 25900,,,Directions,,,,· Closes 8 pm,On-site services,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Deen+Dayal+Rustogi+College+Of+Education/data=!4m7!3m6!1s0x390d182555555555:0x51ee9ae4d955425e!8m2!3d28.4552615!4d77.0218609!16s%2Fg%2F11b7_0fj3l!19sChIJVVVVVSUYDTkRXkJV2eSa7lE?authuser=0&hl=en&rclk=1,Deen Dayal Rustogi College Of Education,3.4,-10,College,·,"64, Khandsa Rd, near Nangia ENT Hospital",,,,,,,Directions,,,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/ICFAI+UNIVERSITY/data=!4m7!3m6!1s0x390d19ac4356a029:0x6c037576c21831ca!8m2!3d28.4730868!4d77.0489673!16s%2Fg%2F11c4lp8xkr!19sChIJKaBWQ6wZDTkRyjEYwnZ1A2w?authuser=0&hl=en&rclk=1,ICFAI UNIVERSITY,5,-1,Private university,·,F2FX+6HP,,Open 24 hours,,,http://icfaiuniversity.in/,,Website,,Directions,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/SRI+CHAITANYA+INSTITUTE+-+IIT-JEE+%2F+NEET%2F+FOUNDATION+GURGAON/data=!4m7!3m6!1s0x390d197a48d6c207:0xed852f392d52f85f!8m2!3d28.4637066!4d77.0175906!16s%2Fg%2F11v11hc5g3!19sChIJB8LWSHoZDTkRX_hSLTkvhe0?authuser=0&hl=en&rclk=1,SRI CHAITANYA INSTITUTE - IIT-JEE / NEET/ FOUNDATION GURGAON,4.5,-42,Education center,·,"145/A, near SS SCHOOL UNIFORM, opposite PWD OFFICE",,Open,· Closes 8:30 pm,,https://srichaitanya.net/,,Website,,Directions,,,On-site services,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/PRAGATI+B+Ed+INSTITUTE+SECTOR+8+GURGAON/data=!4m7!3m6!1s0x390d182d4d93f9c1:0x9f98dd2945d09312!8m2!3d28.4613837!4d77.0239227!16s%2Fg%2F1tdyc__y!19sChIJwfmTTS0YDTkREpPQRSndmJ8?authuser=0&hl=en&rclk=1,PRAGATI B Ed INSTITUTE SECTOR 8 GURGAON,5,-31,Teachers college,·,"194, 16, Old Railway Rd",·,Open,· Closes 6 pm,099582 55700,http://www.pragatibedinstitute.com/,,Website,,Directions,,,"""Great Teaching.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Rachna+College+of+Nursing/data=!4m7!3m6!1s0x390d195e21d9a4a1:0x540f65e56d10f683!8m2!3d28.4636866!4d77.0307206!16s%2Fg%2F11rt267twv!19sChIJoaTZIV4ZDTkRg_YQbeVlD1Q?authuser=0&hl=en&rclk=1,Rachna College of Nursing,5,-6,College,·,"13/3, New Railway Rd, opp.to st.crispin school",·,Open,· Closes 9 pm,096500 43473,http://www.rashiedusat.com/,,Website,,Directions,,,On-site services,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Shree+Ram+College+of+higher+education/data=!4m7!3m6!1s0x390d182610cd8459:0x5b7c027d40fba919!8m2!3d28.4539853!4d77.0150864!16s%2Fg%2F11gfk4lkj8!19sChIJWYTNECYYDTkRGan7QH0CfFs?authuser=0&hl=en&rclk=1,Shree Ram College of higher education,5,-3,Faculty of pharmacy,·,"475/20, Shakti Nagar Rd",·,Open,· Closes 7 pm,099115 53979,http://www.shreeramcollege.com/,,Website,,Directions,,,"""Very good distance education and good behaviour MR.Sonu ji""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Astana+medical+university%28+official+partners+%29/data=!4m7!3m6!1s0x390d19b3bcf0080d:0x14567f372ac1e588!8m2!3d28.4865751!4d77.0199566!16s%2Fg%2F11s7lxrq_l!19sChIJDQjwvLMZDTkRiOXBKjd_VhQ?authuser=0&hl=en&rclk=1,Astana medical university( official partners ),5,-10,Education center,·,"2nd Floor, Plot No, 4, Rezang La Marg",,Open,· Closes 6 pm,,http://www.mukooworldwide.com/,,Website,,Directions,,,"""Excellent service...""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Suresh+Gyan+Vihar+University/data=!4m7!3m6!1s0x390d18681631c333:0x42cd47c4993a4bdc!8m2!3d28.4451593!4d77.0435412!16s%2Fg%2F11vkz6dkyn!19sChIJM8MxFmgYDTkR3Es6mcRHzUI?authuser=0&hl=en&rclk=1,Suresh Gyan Vihar University,4,-1,University,·,"21, Institutional Area",,,,,,,Directions,,,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Gurugram+Medical+College/data=!4m7!3m6!1s0x390d17b6b723bea5:0xc60eda187ba98632!8m2!3d28.477052!4d76.9627003!16s%2Fg%2F11h0yxb2t7!19sChIJpb4jt7YXDTkRMoapexjaDsY?authuser=0&hl=en&rclk=1,Gurugram Medical College,3,-2,Hospital,·,·,Unnamed Road,Open 24 hours,,,,,Directions,,,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,"https://www.google.com/maps/place/ICASR+-+MBA,+BBA+and+BCA+Program/data=!4m7!3m6!1s0x390d22009b740001:0x27dbb32167bcc6bb!8m2!3d28.4584283!4d77.0438863!16s%2Fg%2F11csswztk5!19sChIJAQB0mwAiDTkRu8a8ZyGz2yc?authuser=0&hl=en&rclk=1","ICASR - MBA, BBA and BCA Program",4.5,-15,Education center,·,SCO - 75,,,,,,,Directions,,,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,"https://www.google.com/maps/place/Literacy+India,+%28SIASTE%29+Gurugram+State+Institute+of+Advanced+Studies+in+Teacher+Education+%28SIASTE%29+Gurugram/data=!4m7!3m6!1s0x390d193e646beedd:0x2e5a7fae2067f69c!8m2!3d28.4528226!4d77.0301792!16s%2Fg%2F11t05z6_40!19sChIJ3e5rZD4ZDTkRnPZnIK5_Wi4?authuser=0&hl=en&rclk=1","Literacy India, (SIASTE) Gurugram State Institute of Advanced Studies in Teacher Education (SIASTE) Gurugram",3.4,-10,College,·,·,"DIET, Panchayat Bhawan",,,,http://www.siaste.ac.in/,,Website,,Directions,,,"""SIASTE College Gurgaon""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Dronacharya+Corporate+Office/data=!4m7!3m6!1s0x390d19d9624f6581:0x41f403edaa80aa5b!8m2!3d28.4816246!4d77.0158848!16s%2Fg%2F11c5_ytxrj!19sChIJgWVPYtkZDTkRW6qAqu0D9EE?authuser=0&hl=en&rclk=1,Dronacharya Corporate Office,3.7,-56,Corporate office,·,·,Plot no. 76,Open,· Closes 6 pm,,https://www.dronacharya.info/,,Website,,Directions,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Collegedunia+Web+Private+Limited/data=!4m7!3m6!1s0x390d03ccc802a959:0xfa633ebf84e82ae4!8m2!3d28.499258!4d77.0786323!16s%2Fg%2F11b72r4nz6!19sChIJWakCyMwDDTkR5CrohL8-Y_o?authuser=0&hl=en&rclk=1,Collegedunia Web Private Limited,3.5,-634,Educational consultant,·,·,"4TH FLOOR, Plot No. 418-419, AIHP SIGNATURE TOWER",Open,· Closes 6:30 pm,,https://collegedunia.com/,,Website,,Directions,,,"""Correct and descriptive information, easy to navigate a good",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/JudiciaryPRO/data=!4m7!3m6!1s0x390d1835c98db99b:0x10ef09db8081083b!8m2!3d28.4634107!4d77.030936!16s%2Fg%2F11g697tk35!19sChIJm7mNyTUYDTkROwiBgNsJ7xA?authuser=0&hl=en&rclk=1,JudiciaryPRO,4.9,-146,Coaching Center,·,"10/2, New Railway Rd",·,Open,· Closes 6:30 pm,099994 55430,https://www.judiciarypro.com/,,Website,,Directions,,,On-site services,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Gurugram+Institute+of+Law+-GIL/data=!4m7!3m6!1s0x390d187a9e3e2a97:0xf654eb96cb598a87!8m2!3d28.4330828!4d77.0450865!16s%2Fg%2F11ggpq8y6z!19sChIJlyo-nnoYDTkRh4pZy5brVPY?authuser=0&hl=en&rclk=1,Gurugram Institute of Law -GIL,4.7,-11,Civil examinations academy,·,C2MW+62P,,,,,,,Directions,,,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/ACMT+Group+of+Colleges/data=!4m7!3m6!1s0x390d1920117ba72d:0x76945ce53d289560!8m2!3d28.4750635!4d77.0804693!16s%2Fg%2F11q1glqh2c!19sChIJLad7ESAZDTkRYJUoPeVclHY?authuser=0&hl=en&rclk=1,ACMT Group of Colleges,5,-1,Educational institution,·,Chims Tower,,,,097738 69724,https://acmtgroupofcolleges.com/,,Website,,Directions,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/Tagore+Law+College/data=!4m7!3m6!1s0x390d1845eaaaaaab:0x667dccc2be3cb2dc!8m2!3d28.4509624!4d77.0313654!16s%2Fg%2F12hkr7nw_!19sChIJq6qq6kUYDTkR3LI8vsLMfWY?authuser=0&hl=en&rclk=1,Tagore Law College,2.6,-9,College,·,"DEEP PLAZA, 103, Rajiv Chowk Flyover",,,,093141 53444,https://www.tagorecolleges.edu.in/,,Website,,Directions,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/FST+COMPUTER+EDUCATION/data=!4m7!3m6!1s0x390d183491db017d:0xe8703ee5530b4e5e!8m2!3d28.4679633!4d77.0257791!16s%2Fg%2F1tdkf09m!19sChIJfQHbkTQYDTkRXk4LU-U-cOg?authuser=0&hl=en&rclk=1,FST COMPUTER EDUCATION,4.5,-15,College,·,"UG - 1, City Center Complex, New Railway Rd, near Sheetla Hospital",·,Open,,078388 17783,,,Directions,,,,· Closes 8 pm,On-site services,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/The+Ridge+Academy/data=!4m7!3m6!1s0x390d3c4b3fffffff:0x4c2060a2b316ad3d!8m2!3d28.3668374!4d76.9470214!16s%2Fg%2F11g9vsrlz4!19sChIJ____P0s8DTkRPa0Ws6JgIEw?authuser=0&hl=en&rclk=1,The Ridge Academy,4.7,-29,Coaching Center,·,B-48,,,,,https://www.youtube.com/channel/UCSb8Wpol2ydBsPtqeobDigg,,Website,,Directions,,,,,,
,,,,,,,,,,,,Kareena_Scrapping,https://www.google.com/maps/place/GROW+AMBITION+MEDICAL+INSTITUTE/data=!4m7!3m6!1s0x390d1929df339761:0xfc9ed5e3a1307d2f!8m2!3d28.472147!4d77.04628!16s%2Fg%2F11t_swnnqv!19sChIJYZcz3ykZDTkRL30woePVnvw?authuser=0&hl=en&rclk=1,GROW AMBITION MEDICAL INSTITUTE,4.7,-122,College,·,·,C-54 OLD DLF COLONY GURGAON PIN CODE 122001 C-54 OLD DLF COLONY GURGAONCODE 122001,Open,· Closes 5 pm,099715 81919,https://growambitionmedicalinstiute.com/,,Website,,Directions,,·,"""Excellent Education in this college best environment nice staff vest lab""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,
